SPNWR_ID,Species Confirm,Observer,Located,Beach,FullEXC,When did nest hatch?,NESTFATE,MARKED,DPSTK2,INSITSTN2,Nest Not Found,Nest Washed Out,Observation date,Nest Emerge Observer,Nest Emerge Date,Nest Emerge Time,Nest Excavation Observer,Nest Excavation Date,Nest Excavtion Time,Nest Marker Found,Nest Predated,Predated at Pre-Emergence,Predated at Emergence,Predated at Post Emergence,Predated Unknown,Predated by Cat,Predated by Crab,Predated by Dog,Predated by Mongoose,Predated by Night Heron,Predated by Unknown,Predated by Other,Predation Notes,Number of Turtles Predated,Disorientated Nest,Disorientated Cause,Disorientated Pattern Drawn,Live Hatchlings Aliver Emerged,Emerged Observed,Live Hatchlings Date Released,Live Hatchlings Time Released,Live Hatchlings Release Location,Dead Emerged,Dead Emerged (Dehydrated),Dead Emerged Predated,Dead Emerged Entangled,Dead Emerged Unknown,Dead in Nest Dehydrated,Dead In Nest Predated,Dead In Nest Entangled,Dead In Nest Unknown,Live Hatchlings Alive in Nest,Dead in Nest,Yolkless Eggs,Hatched Shells,Full Term Pipped (Live),Full Term Pipped (Dead),Full Term Unpipped (Live),Full Term Unpipped (Dead),Mid Pig Body,Pre-midterm (pigmented eye),Undeveloped,Unfertilized,Unknown Eggs,Total unhatched,Total eggs,Hatch success (%),Hatched Deformed,Type Deformity,Unhatched Deformed Twins,Unhatched Deformed Albinos,Unhatched Deformed Other,Relocated Nests Number of Eggs Reburied,Relocated Nests Number of Yolkless Reburied,Nest Notes,Unhatched Eggs,HatchlingsSampled,YolklessCollected,GeneticNotes,Genetic Nest ID,TempLogEi,TempLogDc,Substrate,Vegetation Type
143,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"TI, EW",5/30/2011,22:10,TI,6/2/2011,20:26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,66,TRUE,6/2/2011,20:40,159,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,3,5,77,0,2,0,14,1,0,0,12,0,29,106,72.64150943,,,,,,0,0,,,,,,,,,,
146,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/28/2011,17:29,SF,7/1/2011,20:30,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,ants,0,FALSE,,FALSE,2,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,12,9,29,0,25,0,6,2,1,50,0,3,87,116,25,,,,,,0,0,Ants were found throughout the nest surrounding and within the nest chamber/eggs,,,,,,,,,
147,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,RW,6/26/2011,20:52,"RW, RR",6/29/2011,0:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,6/30/2011,0:35,179,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,26,36,0,15,0,17,0,0,1,0,11,44,80,45,,,,,,0,0,,,,,,,,,,
148,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/28/2011,17:37,"AF, RR",7/1/2011,21:35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,3,FALSE,7/1/2011,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,27,50,0,30,0,25,2,0,5,0,6,68,118,42.37288136,0,,,,,0,0,,,,,,,,,,
149,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/28/2011,17:30,"AF, RR",7/1/2011,20:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,2,FALSE,7/1/2011,21:00,180,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,5,18,53,0,10,0,10,0,1,11,0,2,34,87,60.91954023,0,,,,,0,0,,,,,,,,,,
150,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/25/2011,17:50,"JV, RR, SF",6/28/2011,22:45,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Ant predation, dead hatchling remains at the top (maggots at surface)",0,FALSE,,FALSE,2,FALSE,,,,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,29,23,0,23,0,16,2,1,8,0,24,74,97,23.71134021,,,,,,0,0,Many small roots in nest covering eggs,,,,,,,,,
152,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/28/2011,18:23,"AF, RR",7/1/2011,23:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,52,FALSE,7/1/2011,0:15,169,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,40,45,0,6,0,3,0,0,5,0,6,20,65,69.23076923,0,,,,,0,0,,,,,,,,,,
153,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/26/2011,17:45,TI,6/29/2011,20:35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,18,43,0,17,0,0,0,1,12,0,8,38,81,53.08641975,,,,,,0,0,,,,,,,,,,
154,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/28/2011,17:53,"RR, AF",7/1/2011,22:18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,37,FALSE,7/1/2011,23:00,177,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,1,38,45,0,13,0,1,0,0,1,0,14,29,74,60.81081081,,,,,,0,0,,,,,,,,,,
155,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/27/2011,17:05,RW,6/30/2011,21:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,6/30/2011,22:20,163,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,2,22,61,1,2,0,3,0,3,21,0,6,36,97,62.88659794,0,,,,,0,0,,,,,,,,,,
156,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/27/2011,16:59,TI,6/30/2011,22:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,29,62,0,20,0,3,0,0,10,0,1,34,96,64.58333333,0,,,,,0,0,Emergence date may be 2nd emergence - first was on 6/26 but was not marked,,,,,,,,,
157,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/25/2011,17:40,"AF, RR",6/28/2011,2:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,17,FALSE,6/29/2011,2:45,162,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,43,48,3,13,0,3,0,0,2,0,0,21,69,69.56521739,,,,,,0,0,,,,,,,,,,
158,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/29/2011,18:02,TI,7/2/2011,22:10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,2,68,43,2,1,0,0,0,0,14,0,9,26,69,62.31884058,,,,,,0,0,maggots and roots in nest,,,,,,,,,
160,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/28/2011,17:22,SF,7/1/2011,21:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,2,9,13,0,19,0,1,2,2,29,0,8,61,74,17.56756757,0,,,,,0,0,"Several roots through nest, surounding eggs",,,,,,,,,
162,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/25/2011,17:58,SF,6/29/2011,2:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,30,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,3,6,67,0,9,0,1,1,0,11,0,2,24,91,73.62637363,0,,,,,0,0,,,,,,,,,,
165,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,"TI, RR",7/9/2011,20:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,33,36,0,25,0,0,0,0,9,0,5,39,75,48,0,,,,,0,0,75 Day nest,,,,,,,,,
166,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,AF,7/9/2011,22:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,29,37,0,8,0,0,0,0,4,0,9,21,58,63.79310345,0,,,,,0,0,75 Day nest,,,,,,,,,
168,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/30/2011,17:45,TI,7/4/2011,21:20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,11,10,0,78,0,9,0,1,5,0,0,93,103,9.708737864,,,,,,0,0,Evidence of ant invasion and mats of root growth; 4 hatchling collected and 1 emerged and made it to water,,,,,,,,,
169,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/3/2011,17:42,RW,7/6/2011,1:10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,56,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,36,56,0,19,0,1,0,0,4,0,0,24,80,70,,,,,,0,0,,,,,,,,,,
170,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,SF,7/10/2011,20:35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,10,1,0,0,0,0,0,4,82,0,2,88,89,1.123595506,0,,,,,0,0,75 Day Nest,,,,,,,,,
171,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/3/2011,17:50,TI,7/6/2011,23:46,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,"Frigate picked up one, but NOAA recovered 23",1,FALSE,,FALSE,24,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,42,23,0,1,0,0,0,0,53,0,1,55,78,29.48717949,0,,,,,0,0,,,,,,,,,,
172,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/1/2011,,TI,7/5/2011,0:35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,7/5/2011,0:50,164,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,33,61,0,1,0,1,1,1,15,0,1,20,81,75.30864198,0,,,,,0,0,,,,,,,,,,
175,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,SF,7/11/2011,21:17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,38,0,0,0,0,0,0,7,71,0,0,78,78,0,,,,,,0,0,75 Day nest - no nest marker,,,,,,,,,
176,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,TI,7/11/2011,22:07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,34,45,0,18,0,1,0,0,2,0,5,26,71,63.38028169,0,,,,,0,0,75 Day nest,,,,,,,,,
177,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/2/2011,17:30,"RR, AF",7/5/2011,21:15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,36,FALSE,,,gave to NOAA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,6,24,55,0,12,0,3,0,0,23,0,8,46,101,54.45544554,0,,,,,0,0,,,,,,,,,,
179,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,"JV, RW",7/12/2011,21:16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,19,0,0,0,0,0,0,0,31,0,32,63,63,0,,,,,,0,0,"75 Day nest; Very badly root bound, near veg line, roots matted into eggs",,,,,,,,,
180,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/3/2011,19:15,SF,7/7/2011,0:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,40,FALSE,7/7/2011,0:45,165,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,35,57,0,9,0,0,1,1,3,0,1,15,72,79.16666667,0,,,,,0,0,Roots in nest,,,,,,,,,
182,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,RW,7/2/2011,23:25,RW,7/5/2011,0:28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,36,58,0,0,0,3,11,1,11,0,3,29,87,66.66666667,0,,,,,0,0,,,,,,,,,,
184,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/3/2011,17:40,"SF, AF",7/6/2011,22:07,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Frigate birds took them in water and off beach,6,FALSE,,FALSE,10,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,14,53,0,16,0,11,0,4,11,0,4,46,99,53.53535354,0,,,,,0,0,Roots in nest,,,,,,,,,
186,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/5/2011,17:58,TI,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,63,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,33,64,0,10,0,1,1,0,9,0,7,28,92,69.56521739,0,,,,,0,0,,,,,,,,,,
187,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/4/2011,17:31,RR,7/7/2011,23:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,65,FALSE,7/7/2011,23:23,169,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,5,12,62,0,12,0,1,2,0,9,0,4,28,90,68.88888889,0,,,,,0,0,,,,,,,,,,
188,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/6/2011,17:29,"SF, AF",7/9/2011,22:00,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Tracks ended mid beach (frigates),10,FALSE,,FALSE,10,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,5,35,53,0,2,0,0,1,3,9,0,3,18,71,74.64788732,,,,,,0,0,Daytime emergence before NOAA was on the beach,,,,,,,,,
190,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/3/2011,17:32,RW,7/6/2011,0:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,65,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,21,67,0,0,0,0,2,0,23,0,11,36,103,65.04854369,0,,,,,0,0,,,,,,,,,,
191,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"RW, NOAA",7/2/2011,20:45,"JV, RW",7/5/2011,22:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Dog and mongoose tracks nearby but no signs of predation,0,FALSE,,FALSE,11,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,2,41,43,2,25,0,1,0,0,2,0,2,32,75,57.33333333,0,,,,,0,0,,,,,,,,,,
192,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/9/2011,18:40,SF,7/12/2011,20:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,6,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,11,13,0,18,0,24,0,1,5,0,3,51,64,20.3125,0,,,,,0,0,,,,,,,,,,
195,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/4/2011,18:45,RR,7/7/2011,23:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,57,FALSE,7/7/2011,0:00,172,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,2,38,63,0,8,0,3,0,0,13,0,0,24,87,72.4137931,,,,,,0,0,,,,,,,,,,
196,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/5/2011,17:45,"RR, AF",7/8/2011,21:16,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Signs of ant predation,0,FALSE,,FALSE,0,FALSE,7/8/2011,21:45,165,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,4,2,42,0,24,0,2,1,5,12,0,8,52,94,44.68085106,1,albino,,,,0,0,,,,,,,,,,
197,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,RW,7/2/2011,20:35,"JV, RW",7/5/2011,22:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,1,24,24,0,56,0,3,0,1,9,0,7,76,100,24,0,,,,,0,0,,,,,,,,,,
198,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/24/2011,19:16,"RW, RR",6/27/2011,22:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,12,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,2,14,36,0,16,0,34,1,1,16,0,3,71,107,33.64485981,0,,,,,0,0,Roots in nest,,,,,,,,,
199,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,JV,7/9/2011,23:53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,34,54,0,0,0,2,0,0,13,0,3,18,72,75,0,,,,,0,0,75 Day nest; shallow nest,,,,,,,,,
200,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/29/2011,20:33,RW,7/2/2011,22:40,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,may have been predated by birds for about 2 hours during daylight - tracks ended,0,FALSE,,FALSE,1,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,29,58,0,5,0,1,0,0,5,0,5,16,74,78.37837838,0,,,,,0,0,,,,,,,,,,
201,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/2/2011,19:30,"AF, RR",7/5/2011,22:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,42,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,40,50,0,0,0,0,4,7,13,0,4,28,78,64.1025641,0,,,,,0,0,,,,,,,,,,
202,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,6/30/2011,,RR,7/4/2011,22:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,40,FALSE,7/4/2011,23:15,175,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,34,60,0,2,0,1,1,0,20,0,0,24,84,71.42857143,,,,,,0,0,"35-40 possibly emerged, but none observed",,,,,,,,,
203,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,RW,7/6/2011,20:20,JV,7/9/2011,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,Holes and tracks; lots of worms,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,38,50,0,8,0,0,2,0,13,0,15,38,88,56.81818182,0,,,,,0,0,Predation - digging; no evidence of eggs taken. Hatchling possibly taken during emergence,,,,,,,,,
206,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/1/2011,17:05,"SF, RR",7/4/2011,0:35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,TRUE,7/4/2011,0:50,179,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,5,50,0,1,0,2,1,4,31,0,3,42,92,54.34782609,0,,,,,0,0,Mnay live hatchlings emerged but only one actually observed,,,,,,,,,
208,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,,,,AM,7/15/2011,19:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,13,47,0,47,0,0,0,0,0,0,11,58,105,44.76190476,,,,,,0,0,75 Day nest,,,,,,,,,
209,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/6/2011,17:25,AF,7/9/2011,20:49,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Hatchling tracks ended mid-beach (frigate),10,FALSE,,FALSE,10,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,5,14,43,0,19,0,18,3,2,16,0,2,60,103,41.74757282,0,,,,,0,0,,,,,,,,,,
213,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/4/2011,22:01,EW,7/7/2011,18:26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,3,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,43,48,0,8,,9,3,0,4,0,1,25,73,65.75342466,,,,,,0,0,EW nest,,,,,,,,,
216,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/6/2011,18:43,EW,7/7/2011,19:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,33,35,0,1,0,2,8,9,33,0,4,57,92,38.04347826,,,,,,0,0,EW nest,,,,,,,,,
218,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,NOAA,7/4/2011,20:39,SF,7/7/2011,23:31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,26,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,13,52,0,0,0,0,0,1,30,0,0,31,83,62.65060241,,,,,,0,0,,,,,,,,,,
